1098292,"1 oz, boneless, raw (yield after cooking)",23
1098292,"1 oz, boneless, cooked",28.35
1098292,"1 cup, cooked, shaved",81
1098292,"1 cup, cooked, shredded",110
1098292,"1 cup, cooked, diced",134
1098292,"1 cup, NFS",134
1098293,"1 thick slice (approx 4-1/2"" x 2-1/2"" x 3/8"")",63
1098293,"1 thin slice (approx 4-1/2"" x 2-1/2"" x 1/8"")",21
1098293,"1 medium slice (approx 4-1/2"" x 2-1/2"" x 1/4"")",42
1098293,"1 cubic inch, boneless, cooked",17
1098293,"1 oz, with bone, raw (yield after cooking, bone and skin removed)",17
1098293,"1 oz, with bone, cooked (yield after bone and skin removed)",22
1098293,"1 oz, boneless, raw (yield after cooking)",23
1098293,"1 oz, boneless, cooked",28.35
1098293,"1 cup, cooked, shaved",81
1098293,"1 cup, cooked, shredded",110
1098293,"1 cup, cooked, diced",134
1098293,"1 cup, NFS",134
1098294,"1 thin slice (approx 4-1/2"" x 2-1/2"" x 1/8"")",21
1098294,"1 thick slice (approx 4-1/2"" x 2-1/2"" x 3/8"")",63
1098294,"1 medium slice (approx 4-1/2"" x 2-1/2"" x 1/4"")",42
1098294,"1 cubic inch, boneless, cooked, fat removed",17
1098294,"1 oz, with bone, raw, lean only (yield after cooking, bone removed)",16
1098294,"1 oz, with bone, raw (yield after cooking, bone, skin, and fat removed)",14
1098294,"1 oz, with bone, cooked, lean only (yield after bone removed)",20
1098294,"1 oz, with bone, cooked (yield after bone, skin, and fat removed)",18
1098294,"1 oz, boneless, raw (yield after cooking, fat removed)",20
1098294,"1 oz, boneless, raw, lean only (yield after cooking)",23
1098294,"1 oz, boneless, cooked (yield after fat removed)",25
1098294,"1 oz, boneless, cooked, lean only",28.35
1098294,"1 cup, cooked, shaved",81
1098294,"1 cup, cooked, shredded",110
1098294,"1 cup, cooked, diced",134
1098294,"1 cup, NFS",134
1098295,1 thin slice,9.2
1098295,"1 slice, NFS",9.2
1098295,1 surface inch,0.35
1098295,"1 oz, boneless",28.35
1098296,"1 thin slice (approx 4-1/2"" x 2-1/2"" x 1/8"")",21
1098296,"1 thick slice (approx 4-1/2"" x 2-1/2"" x 3/8"")",63
1098296,"1 medium slice (approx 4-1/2"" x 2-1/2"" x 1/4"")",42
1098296,"1 cubic inch, boneless, cooked",17
1098296,"1 oz, boneless, cooked",28.35
1098296,"1 cup, diced",134
1098297,"1 thin slice (approx 4-1/2"" x 2-1/2"" x 1/8"")",21
1098297,"1 thick slice (approx 4-1/2"" x 2-1/2"" x 3/8"")",63
1098297,"1 medium slice (approx 4-1/2"" x 2-1/2"" x 1/4"")",42
1098297,"1 cubic inch, boneless, cooked",17
1098297,"1 oz, boneless, cooked",28.35
1098297,"1 cup, diced",134
1098298,"1 thick slice (approx 4-1/2"" x 2-1/2"" x 3/8"")",63
1098298,"1 thin slice (approx 4-1/2"" x 2-1/2"" x 1/8"")",21
1098298,"1 medium slice (approx 4-1/2"" x 2-1/2"" x 1/4"")",42
1098298,"1 cubic inch, boneless, cooked, fat removed",17
1098298,"1 oz, boneless, cooked, lean only",28.35
1098298,"1 oz, boneless, cooked (yield after fat removed)",26
1098298,"1 cup, diced",134
1098299,1 patty,60
1098299,"1 oz, raw (yield after cooking)",26
1098299,"1 oz, cooked",28.35
1098300,"1 thick slice (approx 4-1/2"" x 2-1/2"" x 3/8"")",63
1098300,"1 thin slice (approx 4-1/2"" x 2-1/2"" x 1/8"")",21
1098300,"1 medium slice (approx 4-1/2"" x 2-1/2"" x 1/4"")",42
1098300,"1 cubic inch, boneless, cooked",17
1098300,"1 oz, with bone, raw (yield after cooking, bone removed)",17
1098300,"1 oz, with bone, cooked (yield after bone removed)",22
1098300,"1 oz, boneless, raw (yield after cooking)",21
1098300,"1 oz, boneless, cooked",28.35
1098300,"1 cup, cooked, diced",134
1098301,"1 thick slice (approx 4-1/2"" x 2-1/2"" x 3/8"")",63
1098301,"1 thin slice (approx 4-1/2"" x 2-1/2"" x 1/8"")",21
1098301,"1 medium slice (approx 4-1/2"" x 2-1/2"" x 1/4"")",42
1098301,"1 cubic inch, boneless, cooked",17
1098301,"1 oz, with bone, raw (yield after cooking, bone removed)",17
1098301,"1 oz, with bone, cooked (yield after bone removed)",22
1098301,"1 oz, boneless, raw (yield after cooking)",21
1098301,"1 oz, boneless, cooked",28.35
1098301,"1 cup, cooked, diced",134
1098302,"1 thick slice (approx 4-1/2"" x 2-1/2"" x 3/8"")",63
1098302,"1 thin slice (approx 4-1/2"" x 2-1/2"" x 1/8"")",21
1098302,"1 medium slice (approx 4-1/2"" x 2-1/2"" x 1/4"")",42
1098302,"1 cubic inch, boneless, cooked, fat removed",17
1098302,"1 oz, with bone, raw, lean only (yield after cooking, bone removed)",16
1098302,"1 oz, with bone, cooked, lean only (yield after bone removed)",22
1098302,"1 oz, with bone, raw (yield after cooking, bone and fat removed)",15
1098302,"1 oz, with bone, cooked (yield after bone and fat removed)",20
1098302,"1 oz, boneless, raw (yield after cooking, fat removed)",19
1098302,"1 oz, boneless, raw, lean only (yield after cooking)",21
1098302,"1 oz, boneless, cooked (yield after fat removed)",26
1098302,"1 oz, boneless, cooked, lean only",28.35
1098302,"1 cup, cooked, diced",134
1098303,"1 thick slice (approx 4-1/2"" x 2-1/2"" x 3/8"")",63
1098303,"1 thin slice (approx 4-1/2"" x 2-1/2"" x 1/8"")",21
1098303,"1 medium slice (approx 4-1/2"" x 2-1/2"" x 1/4"")",42
1098303,"1 cubic inch, boneless, cooked",17
1098303,"1 oz, with bone, raw (yield after cooking, bone removed)",17
1098303,"1 oz, with bone, cooked (yield after bone removed)",22
1098303,"1 oz, boneless, raw (yield after cooking)",21
1098303,"1 oz, boneless, cooked",28.35
1098303,"1 cup, cooked, diced",134
1098304,"1 thick slice (approx 4-1/2"" x 2-1/2"" x 3/8"")",63
1098304,"1 thin slice (approx 4-1/2"" x 2-1/2"" x 1/8"")",21
1098304,"1 medium slice (approx 4-1/2"" x 2-1/2"" x 1/4"")",42
1098304,"1 cubic inch, boneless, cooked",17
1098304,"1 oz, with bone, raw (yield after cooking, bone removed)",17
1098304,"1 oz, with bone, cooked (yield after bone removed)",22
1098304,"1 oz, boneless, raw (yield after cooking)",21
1098304,"1 oz, boneless, cooked",28.35
1098304,"1 cup, cooked, diced",134
1098305,"1 thin slice (approx 4-1/2"" x 2-1/2"" x 1/8"")",21
1098305,"1 thick slice (approx 4-1/2"" x 2-1/2"" x 3/8"")",63
1098305,"1 medium slice (approx 4-1/2"" x 2-1/2"" x 1/4"")",42
1098305,"1 cubic inch, boneless, cooked, fat removed",17
1098305,"1 oz, with bone, raw, lean only (yield after cooking, bone removed)",16
1098305,"1 oz, with bone, raw (yield after cooking, bone and fat removed)",15
1098305,"1 oz, with bone, cooked, lean only (yield after bone removed)",22
1098305,"1 oz, with bone, cooked (yield after bone and fat removed)",20
1098305,"1 oz, boneless, raw (yield after cooking, fat removed)",19
1098305,"1 oz, boneless, raw, lean only (yield after cooking)",21
1098305,"1 oz, boneless, cooked, lean only",28.35
1098305,"1 oz, boneless, cooked (yield after fat removed)",26
1098305,"1 cup, cooked, diced",134
1098306,"1 piece (2-1/2"" x 2"" x 1"")",38
1098307,"1 thin slice (approx 3"" dia x 1/8"")",14
1098307,"1 thick slice (approx 3"" dia x 3/8"")",42
1098307,"1 medium slice (approx 3"" dia x 1/4"")",28
1098307,"1 cubic inch, boneless, cooked",17
1098307,"1 oz, with bone, raw (yield after cooking, bone removed)",16
1098307,"1 oz, with bone, cooked (yield after bone removed)",21
1098307,"1 oz, boneless, raw (yield after cooking)",21
1098307,"1 oz, boneless, cooked",28.35
1098307,"1 cup, cooked, diced",134
1098308,"1 thin slice (approx 3"" dia x 1/8"")",14
1098308,"1 thick slice (approx 3"" dia x 3/8"")",42
1098308,"1 medium slice (approx 3"" dia x 1/4"")",28
1098308,"1 cubic inch, boneless, cooked",17
1098308,"1 oz, with bone, raw (yield after cooking, bone removed)",16
1098308,"1 oz, with bone, cooked (yield after bone removed)",21
1098308,"1 oz, boneless, raw (yield after cooking)",21
1098308,"1 oz, boneless, cooked",28.35
1098308,"1 cup, cooked, diced",134
1098309,"1 thin slice (approx 3"" dia x 1/8"")",14
1098309,"1 thick slice (approx 3"" dia x 3/8"")",42
1098309,"1 medium slice (approx 3"" dia x 1/4"")",28
1098309,"1 cubic inch, boneless, cooked, fat removed",17
1098309,"1 oz, with bone, raw, lean only (yield after cooking, bone removed)",16
1098309,"1 oz, with bone, cooked, lean only (yield after bone removed)",21
1098309,"1 oz, with bone, raw (yield after cooking, bone and fat removed)",13
1098309,"1 oz, with bone, cooked (yield after bone and fat removed)",17
1098309,"1 oz, boneless, raw, lean only (yield after cooking)",22
1098309,"1 oz, boneless, raw (yield after cooking, fat removed)",18
1098309,"1 oz, boneless, cooked (yield after fat removed)",24
1098309,"1 oz, boneless, cooked, lean only",28.35
1098309,"1 cup, cooked, diced",134
1098310,"1 thick slice (approx 4-1/2"" x 2-1/2"" x 3/8"")",63
1098310,"1 thin slice (approx 4-1/2"" x 2-1/2"" x 1/8"")",21
1098310,"1 medium slice (approx 4-1/2"" x 2-1/2"" x 1/4"")",42
1098310,"1 cubic inch, boneless, cooked",17
1098310,"1 oz, with bone, raw (yield after cooking, bone removed)",16
1098310,"1 oz, with bone, cooked (yield after bone removed)",21
1098310,"1 oz, boneless, raw (yield after cooking)",19
1098310,"1 oz, boneless, cooked",28.35
1098310,"1 cup, cooked, diced",134
1098311,"1 thin slice (approx 4-1/2"" x 2-1/2"" x 1/8"")",21
1098311,"1 thick slice (approx 4-1/2"" x 2-1/2"" x 3/8"")",63
1098311,"1 medium slice (approx 4-1/2"" x 2-1/2"" x 1/4"")",42
1098311,"1 cubic inch, boneless, cooked",17
1098311,"1 oz, with bone, raw (yield after cooking, bone removed)",16
1098311,"1 oz, with bone, cooked (yield after bone removed)",21
1098311,"1 oz, boneless, raw (yield after cooking)",19
1098311,"1 oz, boneless, cooked",28.35
1098311,"1 cup, cooked, diced",134
1098312,"1 thick slice (approx 4-1/2"" x 2-1/2"" x 3/8"")",63
1098312,"1 thin slice (approx 4-1/2"" x 2-1/2"" x 1/8"")",21
1098312,"1 medium slice (approx 4-1/2"" x 2-1/2"" x 1/4"")",42
1098312,"1 cubic inch, boneless, cooked, fat removed",17
1098312,"1 oz, with bone, raw, lean only (yield after cooking, bone removed)",13
1098312,"1 oz, with bone, raw (yield after cooking, bone and fat removed)",12
1098312,"1 oz, with bone, cooked, lean only (yield after bone removed)",19
1098312,"1 oz, with bone, cooked (yield after bone and fat removed)",17
1098312,"1 oz, boneless, raw, lean only (yield after cooking)",19
1098312,"1 oz, boneless, raw (yield after cooking, fat removed)",16
1098312,"1 oz, boneless, cooked, lean only",28.35
1098312,"1 oz, boneless, cooked (yield after fat removed)",23
1098312,"1 cup, cooked, diced",134
1098313,1 slice (1 oz),28.35
1098314,1 slice,23
1098314,"1 cubic inch, cooked",18
1098314,"1 oz, raw (yield after cooking)",23
1098314,"1 oz, cooked",28.35
1098315,Guideline amount if topping,8
1098315,Guideline amount on regular sandwich,16
1098315,1 thin slice (yield after cooking),5
1098315,1 thick slice (yield after cooking),12
1098315,1 medium slice (yield after cooking),8
1098315,"1 oz, raw (yield after cooking)",8
1098315,"1 oz, cooked",28.35
1098315,"1 cup, pieces",80
1098316,Guideline amount on regular sandwich,16
1098316,Guideline amount if topping,8
1098316,1 thin slice (yield after cooking),5
1098316,1 thick slice (yield after cooking),12
1098316,1 medium slice (yield after cooking),8
1098316,"1 oz, raw (yield after cooking)",8
1098316,"1 oz, cooked",28.35
1098316,"1 cup, pieces",80
1098317,Guideline amount on regular sandwich,16
1098317,Guideline amount if topping,8
1098317,1 thin slice (yield after cooking),5
1098317,1 thick slice (yield after cooking),12
1098317,1 medium slice (yield after cooking),8
1098317,"1 oz, raw (yield after cooking)",8
1098317,"1 cup, pieces",80
1098318,Guideline amount on regular sandwich,16
1098318,Guideline amount if topping,8
1098318,1 thin slice (yield after cooking),5
1098318,1 thick slice (yield after cooking),12
1098318,1 medium slice (yield after cooking),8
1098318,"1 oz, raw (yield after cooking)",8
1098318,"1 cup, pieces",80
1098319,Guideline amount on regular sandwich,16
1098319,Guideline amount if topping,8
1098319,1 thin slice (yield after cooking),5
1098319,1 thick slice (yield after cooking),12
1098319,1 medium slice (yield after cooking),8
1098319,"1 oz, raw (yield after cooking)",8
1098319,"1 oz, cooked",28.35
1098319,"1 cup, pieces",80
1098320,Guideline amount if topping,8
1098320,Guideline amount on regular sandwich,16
1098320,1 medium slice (yield after cooking),8
1098320,"1 oz, raw (yield after cooking)",8
1098321,Guideline amount on regular sandwich,16
1098321,Guideline amount if topping,8
1098321,1 thin slice (yield after cooking),5
1098321,1 thick slice (yield after cooking),12
1098321,1 medium slice (yield after cooking),8
1098321,"1 oz, raw (yield after cooking)",8
1098321,"1 oz, cooked",28.35
1098321,"1 cup, pieces",80
1098322,"1 slice (4"" x 1-3/4"" x 1/2"")",47
1098322,"1 slice (2-1/4"" x 1-3/4"" x 1/4"")",26
1098322,"1 cubic inch, cooked",15
1098322,"1 oz, raw (yield after cooking)",20
1098322,"1 cup, cooked",128
1098323,"1 slice (4"" x 1-3/4"" x 1/2"")",47
1098323,"1 slice (2-1/4"" x 1-3/4"" x 1/4"")",26
1098323,"1 cubic inch, cooked",15
1098323,"1 oz, raw (yield after cooking)",20
1098323,"1 cup, cooked",128
1098324,"1 small rib (yield after cooking, bone removed)",25
1098324,"1 small cut (yield after cooking, bone removed)",75
1098324,"1 medium rib (yield after cooking, bone removed)",35
1098324,"1 medium cut (yield after cooking, bone removed)",105
1098324,"1 large rib (yield after cooking, bone removed)",45
1098324,"1 large cut (3 ribs of varied size per cut) (yield after cooking, bone removed)",135
1098324,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1098324,"1 oz, with bone, raw (yield after cooking, bone removed)",11
1098324,"1 oz, with bone, cooked (yield after bone removed)",18
1098324,"1 cup, boneless, cooked",134
1098325,"1 small rib (yield after cooking, bone removed)",25
1098325,"1 small cut (yield after cooking, bone removed)",75
1098325,"1 medium rib (yield after cooking, bone removed)",35
1098325,"1 medium cut (yield after cooking, bone removed)",105
1098325,"1 large cut (3 ribs of varied size per cut) (yield after cooking, bone removed)",135
1098325,"1 large rib (yield after cooking, bone removed)",45
1098325,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1098325,"1 oz, with bone, raw (yield after cooking, bone removed)",11
1098325,"1 oz, with bone, cooked (yield after bone removed)",18
1098325,"1 cup, boneless, cooked",134
1098326,"1 small rib (yield after cooking, bone and fat removed)",18
1098326,"1 small cut (yield after cooking, bone and fat removed)",56
1098326,"1 medium rib (yield after cooking, bone and fat removed)",26
1098326,"1 medium cut (yield after cooking, bone and fat removed)",78
1098326,"1 large cut (3 ribs of varied size per cut) (yield after cooking, bone and fat removed)",100
1098326,"1 large rib (yield after cooking, bone and fat removed)",33
1098326,"1 cubic inch, with bone, cooked, fat removed (yield after bone removed)",8
1098326,"1 oz, with bone, cooked, lean only (yield after bone removed)",12
1098326,"1 oz, with bone, raw (yield after cooking, bone and fat removed)",10
1098326,"1 oz, with bone, cooked (yield after bone and fat removed)",14
1098326,"1 cup, boneless, cooked",134
1098327,"1 small rib (yield after cooking, bone removed)",29
1098327,"1 medium rib (yield after cooking, bone removed)",40
1098327,"1 large rib (yield after cooking, bone removed)",52
1098327,"1 cubic inch, with bone, cooked (yield after bone removed)",12.6
1098327,"1 cubic inch, boneless, cooked",17
1098327,"1 oz, with bone, raw (yield after cooking, bone removed)",12.6
1098327,"1 oz, with bone, cooked (yield after bone removed)",21
1098327,"1 cup, boneless, cooked",134
1098328,"1 small rib (yield after cooking, bone removed)",29
1098328,"1 medium rib (yield after cooking, bone removed)",40
1098328,"1 large rib (yield after cooking, bone removed)",52
1098328,"1 cubic inch, with bone, cooked (yield after bone removed)",12.6
1098328,"1 cubic inch, boneless, cooked",17
1098328,"1 oz, with bone, raw (yield after cooking, bone removed)",12.6
1098328,"1 oz, with bone, cooked (yield after bone removed)",21
1098328,"1 cup, boneless, cooked",134
1098329,"1 small rib (yield after cooking, bone and fat removed)",21
1098329,"1 medium rib (yield after cooking, bone and fat removed)",30
1098329,"1 large rib (yield after cooking, bone and fat removed)",38
1098329,"1 cubic inch, with bone, cooked (yield after bone and fat removed)",9.2
1098329,"1 cubic inch, boneless, cooked",17
1098329,"1 oz, with bone, raw (yield after cooking, bone and fat removed)",11.5
1098329,"1 oz, with bone, cooked (yield after bone and fat removed)",16
1098329,"1 cup, boneless, cooked",134
1098331,1 pig tail,85
1098331,1 ear (yield after cooking),111
1098331,"1 oz, ears, raw (yield after cooking)",26
1098331,"1 oz, tails, raw (yield after cooking)",17
1098332,"1 neckbone (yield after cooking, bone removed)",47
1098332,"1 cubic inch, with bone, cooked (yield after bone removed)",7
1098332,"1 oz, with bone, raw (yield after cooking, bone removed)",8
1098332,"1 oz, with bone, cooked (yield after bone removed)",11
1098332,"1 cup, with bone, cooked (yield after bone removed)",56
1098332,"1 cup, boneless, cooked",140
1098333,"1 foot (yield after cooking, bone removed)",87
1098333,"1 oz, with bone, raw (yield after cooking, bone removed)",9
1098333,"1 oz, with bone, cooked (yield after bone removed)",10
1098333,"1 cup, with bone, cooked (yield after bone removed)",78
1098334,"1 foot (yield after cooking, bone removed)",87
1098334,"1 oz, with bone, raw (yield after cooking, bone removed)",9
1098334,"1 oz, with bone, cooked (yield after bone removed)",10
1098335,"1 ham hock (yield after cooking, bone removed)",51
1098335,"1 cubic inch, boneless, cooked",18
1098335,"1 oz, with bone, raw (yield after cooking, bone removed)",5
1098335,"1 oz, with bone, cooked (yield after bone removed)",6
1098335,"1 cup, cooked, diced",140
1098336,1 rind,1
1098336,1 medium single serving bag,57
1098336,1 small single serving bag,28
1098336,1 large single serving bag,85
1098337,1 slice,33
1098338,1 Gerber 2nd FOODS,71
1098338,"1 jar, NFS",71
1098338,1 tablespoon,15
1098339,1 Gerber Graduates,71
1098339,1 stick,10
1098339,"1 jar, NFS",71
1098340,"1 cubic inch, boneless, cooked",17
1098340,"1 oz, with bone, raw (yield after cooking, bone removed)",15
1098340,"1 oz, with bone, cooked (yield after bone removed)",20
1098340,"1 oz, boneless, raw (yield after cooking)",21
1098340,"1 oz, boneless, cooked",28.35
1098340,"1 cup, cooked, diced",134
1098341,"1 small (4 oz, with bone, raw) (yield after cooking, bone removed)",72
1098341,"1 medium (6 oz, with bone, raw) (yield after cooking, bone removed)",109
1098341,"1 large (8 oz, with bone, raw) (yield after cooking, bone removed)",145
1098341,"1 cubic inch, boneless, cooked",17
1098341,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1098341,"1 oz, with bone, cooked (yield after bone removed)",23
1098341,"1 oz, boneless, raw (yield after cooking)",20
1098341,"1 oz, boneless, cooked",28.35
1098341,"1 cup, cooked, diced",134
1098342,"1 small (4 oz, with bone, raw) (yield after cooking, bone removed)",72
1098342,"1 medium (6 oz, with bone, raw) (yield after cooking, bone removed)",109
1098342,"1 large (8 oz, with bone, raw) (yield after cooking, bone removed)",145
1098342,"1 cubic inch, boneless, cooked",17
1098342,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1098342,"1 oz, with bone, cooked (yield after bone removed)",23
1098342,"1 oz, boneless, raw (yield after cooking)",20
1098342,"1 oz, boneless, cooked",28.35
1098342,"1 cup, cooked, diced",134
1098343,"1 small (4 oz, with bone, raw) (yield after cooking, bone and fat removed)",52
1098343,"1 medium (6 oz, with bone, raw) (yield after cooking, bone and fat removed)",78
1098343,"1 large (8 oz, with bone, raw) (yield after cooking, bone and fat removed)",104
1098343,"1 cubic inch, boneless, cooked, fat removed",17
1098343,"1 oz, with bone, raw, lean only (yield after cooking, bone removed)",16
1098343,"1 oz, with bone, raw (yield after cooking, bone and fat removed)",13
1098343,"1 oz, with bone, cooked, lean only (yield after bone removed)",21
1098343,"1 oz, with bone, cooked (yield after bone and fat removed)",16
1098343,"1 oz, boneless, raw (yield after cooking)",21
1098343,"1 oz, boneless, cooked",28.35
1098343,"1 cup, cooked, diced",134
1098344,"1 small (4 oz, with bone, raw) (yield after cooking, bone removed)",71
1098344,"1 medium (5 oz, with bone, raw) (yield after cooking, bone removed)",89
1098344,"1 large (6 oz, with bone, raw) (yield after cooking, bone removed)",107
1098344,"1 cubic inch, boneless, cooked",17
1098344,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1098344,"1 oz, with bone, cooked (yield after bone removed)",21
1098344,"1 oz, boneless, raw (yield after cooking)",20
1098344,"1 oz, boneless, cooked",28.35
1098344,"1 cup, cooked, diced",134
1098345,"1 small (4 oz, with bone, raw) (yield after cooking, bone removed)",71
1098345,"1 medium (5 oz, with bone, raw) (yield after cooking, bone removed)",89
1098345,"1 large (6 oz, with bone, raw) (yield after cooking, bone removed)",107
1098345,"1 cubic inch, boneless, cooked",17
1098345,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1098345,"1 oz, with bone, cooked (yield after bone removed)",21
1098345,"1 oz, boneless, raw (yield after cooking)",20
1098345,"1 oz, boneless, cooked",28.35
1098345,"1 cup, cooked, diced",134
1098346,"1 small (4 oz, with bone, raw) (yield after cooking, bone and fat removed)",50
1098346,"1 medium (5 oz, with bone, raw) (yield after cooking, bone and fat removed)",62
1098346,"1 large (6 oz, with bone, raw) (yield after cooking, bone and fat removed)",75
1098346,"1 cubic inch, boneless, cooked, fat removed",17
1098346,"1 oz, with bone, raw, lean only (yield after cooking, bone removed)",15
1098346,"1 oz, with bone, raw (yield after cooking, bone and fat removed)",12
1098346,"1 oz, with bone, cooked, lean only (yield after bone removed)",19
1098346,"1 oz, with bone, cooked (yield after bone and fat removed)",14
1098346,"1 oz, boneless, raw (yield after cooking)",21
1098346,"1 oz, boneless, cooked",28.35
1098346,"1 cup, cooked, diced",134
1098347,"1 small (5.5 oz, with bone, raw) (yield after cooking, bone removed)",100
1098347,"1 medium (7 oz, with bone, raw) (yield after cooking, bone removed)",127
1098347,"1 large (8 oz, with bone, raw) (yield after cooking, bone removed)",145
1098347,"1 cubic inch, boneless, cooked",17
1098347,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1098347,"1 oz, with bone, cooked (yield after bone removed)",23
1098347,"1 oz, boneless, raw (yield after cooking)",20
1098347,"1 oz, boneless, cooked",28.35
1098347,"1 cup, cooked, diced",134
1098348,"1 small (5.5 oz, with bone, raw) (yield after cooking, bone removed)",100
1098348,"1 medium (7 oz, with bone, raw) (yield after cooking, bone removed)",127
1098348,"1 large (8 oz, with bone, raw) (yield after cooking, bone removed)",145
1098348,"1 cubic inch, boneless, cooked",17
1098348,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1098348,"1 oz, with bone, cooked (yield after bone removed)",23
1098348,"1 oz, boneless, raw (yield after cooking)",20
1098348,"1 oz, boneless, cooked",28.35
1098348,"1 cup, cooked, diced",134
1098349,"1 small (5.5 oz, with bone, raw) (yield after cooking, bone and fat removed)",72
1098349,"1 medium (7 oz, with bone, raw) (yield after cooking, bone and fat removed)",91
1098349,"1 large (8 oz, with bone, raw) (yield after cooking, bone and fat removed)",104
1098349,"1 cubic inch, boneless, cooked, fat removed",17
1098349,"1 oz, with bone, raw, lean only (yield after cooking, bone removed)",16
1098349,"1 oz, with bone, raw (yield after cooking, bone and fat removed)",13
1098349,"1 oz, with bone, cooked, lean only (yield after bone removed)",21
1098349,"1 oz, with bone, cooked (yield after bone and fat removed)",16
1098349,"1 oz, boneless, raw (yield after cooking)",21
1098349,"1 oz, boneless, cooked",28.35
1098349,"1 cup, cooked, diced",134
1098350,"1 rib (yield after cooking, bone and fat removed)",25
1098350,"1 cubic inch, with bone, cooked (yield after bone and fat removed)",8
1098350,"1 oz, with bone, raw, lean only (yield after cooking, bone removed)",14
1098350,"1 oz, with bone, cooked, lean only (yield after bone removed)",17
1098350,"1 oz, with bone, raw (yield after cooking, bone and fat removed)",10
1098350,"1 oz, with bone, cooked (yield after bone and fat removed)",13
1098351,"1 rib (yield after cooking, bone removed)",46
1098351,"1 cubic inch, with bone, cooked (yield after bone removed)",14
1098351,"1 oz, with bone, raw (yield after cooking, bone removed)",14
1098351,"1 oz, with bone, cooked (yield after bone removed)",22
1098352,"1 rib (yield after cooking, bone removed)",46
1098352,"1 cubic inch, with bone, cooked (yield after bone removed)",14
1098352,"1 oz, with bone, raw (yield after cooking, bone removed)",14
1098352,"1 oz, with bone, cooked (yield after bone removed)",22
1098353,"1 oz, with bone, raw (yield after cooking, bone removed)",15
1098353,"1 oz, with bone, cooked (yield after bone removed)",19
1098354,"1 thick slice (approx 3"" dia x 3/8"")",42
1098354,"1 thin slice (approx 3"" dia x 1/8"")",14
1098354,"1 medium slice (approx 3"" dia x 1/4"")",28
1098354,"1 cubic inch, boneless, cooked",17
1098354,"1 oz, with bone, raw (yield after cooking, bone removed)",17
1098354,"1 oz, with bone, cooked (yield after bone removed)",21
1098354,"1 oz, boneless, raw (yield after cooking)",20
1098354,"1 oz, boneless, cooked",28.35
1098354,"1 cup, cooked, diced",134
1098355,"1 thick slice (approx 3"" dia x 3/8"")",42
1098355,"1 thin slice (approx 3"" dia x 1/8"")",14
1098355,"1 medium slice (approx 3"" dia x 1/4"")",28
1098355,"1 cubic inch, boneless, cooked",17
1098355,"1 oz, with bone, raw (yield after cooking, bone removed)",17
1098355,"1 oz, with bone, cooked (yield after bone removed)",21
1098355,"1 oz, boneless, raw (yield after cooking)",20
1098355,"1 oz, boneless, cooked",28.35
1098355,"1 cup, cooked, diced",134
1098356,"1 thin slice (approx 3"" dia x 1/8"")",14
1098356,"1 thick slice (approx 3"" dia x 3/8"")",42
1098356,"1 medium slice (approx 3"" dia x 1/4"")",28
1098356,"1 cubic inch, boneless, cooked, fat removed",17
1098356,"1 oz, with bone, raw, lean only (yield after cooking, bone removed)",17
1098356,"1 oz, with bone, raw (yield after cooking, bone and fat removed)",12
1098356,"1 oz, with bone, cooked, lean only (yield after bone removed)",23
1098356,"1 oz, with bone, cooked (yield after bone and fat removed)",16
1098356,"1 oz, boneless, raw, lean only (yield after cooking)",21
1098356,"1 oz, boneless, raw (yield after cooking, fat removed)",15
1098356,"1 oz, boneless, cooked (yield after fat removed)",21
1098356,"1 oz, boneless, cooked, lean only",28.35
1098356,"1 cup, cooked, diced",134
1098357,"1 patty (4 oz, raw) (yield after cooking)",77
1098357,"1 oz, raw (yield after cooking)",19
1098357,"1 oz, cooked",28.35
1098357,"1 cup, raw, yield cooked",154
1098357,"1 cup, cooked",123
1098358,"1 cubic inch, boneless, cooked",17
1098358,"1 oz, boneless, cooked",28.35
1098358,"1 cup, cooked, diced",134
1098359,"1 cubic inch, boneless, cooked",17
1098359,"1 oz, boneless, raw (yield after cooking)",21
1098359,"1 oz, boneless, cooked",28.35
1098360,"1 cubic inch, boneless, cooked",17
1098360,"1 oz, boneless, raw (yield after cooking)",20
1098360,"1 oz, boneless, cooked",28.35
1098360,"1 cup, cooked, diced",134
1098361,"1 cubic inch, boneless, cooked",17
1098361,"1 oz, boneless, raw (yield after cooking)",8
1098361,"1 oz, boneless, cooked",28.35
1098361,"1 cup, cooked, shredded",110
1098361,"1 cup, cooked, diced",134
1098361,"1 cup, NFS",134
1098362,"1 rib (yield after cooking, bone removed)",46
1098362,"1 cubic inch, with bone, cooked (yield after bone removed)",14
1098362,"1 oz, with bone, raw (yield after cooking, bone removed)",14
1098362,"1 oz, with bone, cooked (yield after bone removed)",22
1098362,"1 cup, cooked, diced",134
1098363,"1 cubic inch, boneless, cooked",17
1098363,"1 oz, with bone, raw (yield after cooking, bone removed)",15
1098363,"1 oz, with bone, cooked (yield after bone removed)",23
